fecha,valor
2012-05-10T00:00:00-06:00,501.54000000
2012-05-11T00:00:00-06:00,499.85000000
2012-05-12T00:00:00-06:00,499.17000000
2012-05-13T00:00:00-06:00,499.17000000
2012-05-14T00:00:00-06:00,499.17000000
2012-05-15T00:00:00-06:00,498.84000000
2012-05-16T00:00:00-06:00,498.82000000
2012-05-17T00:00:00-06:00,499.28000000
2012-05-18T00:00:00-06:00,499.28000000
2012-05-19T00:00:00-06:00,498.26000000
2012-05-20T00:00:00-06:00,498.26000000
2012-05-21T00:00:00-06:00,498.26000000
2012-05-22T00:00:00-06:00,498.23000000
